File,Run,Module,Name,
Red8012154-3866.sca,Red8012154-3866-20121127-13:56:45-7899,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.808976
Red8012154-3867.sca,Red8012154-3867-20121127-13:58:05-7902,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.830472
Red8012154-3868.sca,Red8012154-3868-20121127-13:58:38-7904,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.78911
Red8012154-3869.sca,Red8012154-3869-20121127-13:59:20-7906,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.80968
Red8012154-387.sca,Red8012154-387-20121126-22:22:42-11683,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-3870.sca,Red8012154-3870-20121127-13:59:44-7908,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9
Red8012154-3871.sca,Red8012154-3871-20121127-14:00:44-7910,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.719673
Red8012154-3872.sca,Red8012154-3872-20121127-14:01:10-7912,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.734112
Red8012154-3873.sca,Red8012154-3873-20121127-14:01:43-7916,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.780895
Red8012154-3874.sca,Red8012154-3874-20121127-14:02:13-7918,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.829231
Red8012154-3875.sca,Red8012154-3875-20121127-14:03:08-7920,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.85714
Red8012154-3876.sca,Red8012154-3876-20121127-14:03:39-7922,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.807717
Red8012154-3877.sca,Red8012154-3877-20121127-14:04:08-7924,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.944444
Red8012154-3878.sca,Red8012154-3878-20121127-14:04:47-7926,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.707766
Red8012154-3879.sca,Red8012154-3879-20121127-14:05:41-7928,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.79828
Red8012154-388.sca,Red8012154-388-20121126-22:22:44-11684,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-3880.sca,Red8012154-3880-20121127-14:06:11-7930,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.757737
Red8012154-3881.sca,Red8012154-3881-20121127-14:06:29-7933,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.834191
Red8012154-3882.sca,Red8012154-3882-20121127-14:07:23-7935,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.797159
Red8012154-3883.sca,Red8012154-3883-20121127-14:08:17-7937,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.843765
Red8012154-3884.sca,Red8012154-3884-20121127-14:08:40-7939,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.728948
Red8012154-3885.sca,Red8012154-3885-20121127-14:09:07-7941,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.798181
Red8012154-3886.sca,Red8012154-3886-20121127-14:09:46-7943,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.815394
Red8012154-3887.sca,Red8012154-3887-20121127-14:10:48-7945,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.869875
Red8012154-3888.sca,Red8012154-3888-20121127-14:11:16-7947,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.825052
Red8012154-3889.sca,Red8012154-3889-20121127-14:11:43-7950,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.862234
Red8012154-389.sca,Red8012154-389-20121126-22:22:49-11688,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.98913
Red8012154-3890.sca,Red8012154-3890-20121127-14:12:25-7952,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.820304
Red8012154-3891.sca,Red8012154-3891-20121127-14:13:11-7954,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.802532
Red8012154-3892.sca,Red8012154-3892-20121127-14:13:52-7956,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.820864
Red8012154-3893.sca,Red8012154-3893-20121127-14:14:05-7958,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97619
Red8012154-3894.sca,Red8012154-3894-20121127-14:14:54-7959,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.844218
Red8012154-3895.sca,Red8012154-3895-20121127-14:15:33-7961,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.810862
Red8012154-3896.sca,Red8012154-3896-20121127-14:16:17-7963,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.792942
Red8012154-3897.sca,Red8012154-3897-20121127-14:16:38-7966,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.727194
Red8012154-3898.sca,Red8012154-3898-20121127-14:17:12-7971,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.822025
Red8012154-3899.sca,Red8012154-3899-20121127-14:18:00-7973,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.769464
Red8012154-39.sca,Red8012154-39-20121126-21:58:39-10417,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948026
Red8012154-390.sca,Red8012154-390-20121126-22:22:54-11692,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.983333
Red8012154-3900.sca,Red8012154-3900-20121127-14:18:56-7975,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.798814
Red8012154-3901.sca,Red8012154-3901-20121127-14:19:09-7977,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.860969
Red8012154-3902.sca,Red8012154-3902-20121127-14:19:35-7978,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.767778
Red8012154-3903.sca,Red8012154-3903-20121127-14:20:29-7980,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.717105
Red8012154-3904.sca,Red8012154-3904-20121127-14:21:32-7983,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.795571
Red8012154-3905.sca,Red8012154-3905-20121127-14:21:34-7985,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.785598
Red8012154-3906.sca,Red8012154-3906-20121127-14:22:10-7986,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.717946
Red8012154-3907.sca,Red8012154-3907-20121127-14:23:04-7988,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.87465
Red8012154-3908.sca,Red8012154-3908-20121127-14:24:02-7990,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.753381
Red8012154-3909.sca,Red8012154-3909-20121127-14:24:06-7992,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.776608
Red8012154-391.sca,Red8012154-391-20121126-22:22:58-11696,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-3910.sca,Red8012154-3910-20121127-14:24:41-7993,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.737511
Red8012154-3911.sca,Red8012154-3911-20121127-14:25:34-7995,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.810809
Red8012154-3912.sca,Red8012154-3912-20121127-14:26:36-7998,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.721161
Red8012154-3913.sca,Red8012154-3913-20121127-14:26:38-8000,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.743159
Red8012154-3914.sca,Red8012154-3914-20121127-14:27:12-8001,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.797945
Red8012154-3915.sca,Red8012154-3915-20121127-14:28:00-8003,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.84607
Red8012154-3916.sca,Red8012154-3916-20121127-14:29:07-8005,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.816821
Red8012154-3917.sca,Red8012154-3917-20121127-14:29:12-8007,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.89217
Red8012154-3918.sca,Red8012154-3918-20121127-14:29:43-8008,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.825722
Red8012154-3919.sca,Red8012154-3919-20121127-14:30:30-8010,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.721962
Red8012154-392.sca,Red8012154-392-20121126-22:23:02-11700,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.986111
Red8012154-3920.sca,Red8012154-3920-20121127-14:31:35-8014,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.729826
Red8012154-3921.sca,Red8012154-3921-20121127-14:31:38-8016,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.83266
Red8012154-3922.sca,Red8012154-3922-20121127-14:32:07-8017,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.727212
Red8012154-3923.sca,Red8012154-3923-20121127-14:33:00-8019,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.863687
Red8012154-3924.sca,Red8012154-3924-20121127-14:34:10-8021,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.840893
Red8012154-3925.sca,Red8012154-3925-20121127-14:34:14-8023,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.755721
Red8012154-3926.sca,Red8012154-3926-20121127-14:34:41-8024,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.747854
Red8012154-3927.sca,Red8012154-3927-20121127-14:35:36-8026,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.872322
Red8012154-3928.sca,Red8012154-3928-20121127-14:36:41-8029,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.764609
Red8012154-3929.sca,Red8012154-3929-20121127-14:36:43-8031,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.769243
Red8012154-393.sca,Red8012154-393-20121126-22:23:05-11701,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.958333
Red8012154-3930.sca,Red8012154-3930-20121127-14:37:07-8032,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.735652
Red8012154-3931.sca,Red8012154-3931-20121127-14:38:10-8034,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.742542
Red8012154-3932.sca,Red8012154-3932-20121127-14:39:13-8036,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.758486
Red8012154-3933.sca,Red8012154-3933-20121127-14:39:22-8038,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.878231
Red8012154-3934.sca,Red8012154-3934-20121127-14:39:41-8039,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.858054
Red8012154-3935.sca,Red8012154-3935-20121127-14:40:35-8041,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.776095
Red8012154-3936.sca,Red8012154-3936-20121127-14:41:39-8044,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.723195
Red8012154-3937.sca,Red8012154-3937-20121127-14:41:56-8046,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.890306
Red8012154-3938.sca,Red8012154-3938-20121127-14:42:10-8048,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.800014
Red8012154-3939.sca,Red8012154-3939-20121127-14:43:06-8049,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.855832
Red8012154-394.sca,Red8012154-394-20121126-22:23:11-11708,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-3940.sca,Red8012154-3940-20121127-14:43:58-8051,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.760923
Red8012154-3941.sca,Red8012154-3941-20121127-14:44:27-8053,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.897294
Red8012154-3942.sca,Red8012154-3942-20121127-14:44:40-8055,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.793612
Red8012154-3943.sca,Red8012154-3943-20121127-14:45:36-8056,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.932449
Red8012154-3944.sca,Red8012154-3944-20121127-14:46:30-8059,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.71138
Red8012154-3945.sca,Red8012154-3945-20121127-14:46:56-8061,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.814045
Red8012154-3946.sca,Red8012154-3946-20121127-14:47:12-8063,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.87627
Red8012154-3947.sca,Red8012154-3947-20121127-14:48:09-8064,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.783758
Red8012154-3948.sca,Red8012154-3948-20121127-14:48:53-8066,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.785
Red8012154-3949.sca,Red8012154-3949-20121127-14:49:28-8068,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.84505
Red8012154-395.sca,Red8012154-395-20121126-22:23:12-11709,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940705
Red8012154-3950.sca,Red8012154-3950-20121127-14:49:48-8070,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.808789
Red8012154-3951.sca,Red8012154-3951-20121127-14:50:37-8072,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.78319
Red8012154-3952.sca,Red8012154-3952-20121127-14:51:19-8074,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.782979
Red8012154-3953.sca,Red8012154-3953-20121127-14:52:06-8079,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.710064
Red8012154-3954.sca,Red8012154-3954-20121127-14:52:25-8081,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.705127
Red8012154-3955.sca,Red8012154-3955-20121127-14:53:17-8083,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.789663
Red8012154-3956.sca,Red8012154-3956-20121127-14:54:08-8086,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.785137
Red8012154-3957.sca,Red8012154-3957-20121127-14:54:59-8088,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.785909
Red8012154-3958.sca,Red8012154-3958-20121127-14:55:13-8090,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.829589
Red8012154-3959.sca,Red8012154-3959-20121127-14:55:54-8091,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.77437
Red8012154-396.sca,Red8012154-396-20121126-22:23:18-11713,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.975
Red8012154-3960.sca,Red8012154-3960-20121127-14:56:36-8094,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.804605
Red8012154-3961.sca,Red8012154-3961-20121127-14:57:34-8096,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.739055
Red8012154-3962.sca,Red8012154-3962-20121127-14:57:38-8098,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.757483
Red8012154-3963.sca,Red8012154-3963-20121127-14:58:20-8099,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.787616
Red8012154-3964.sca,Red8012154-3964-20121127-14:58:53-8101,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.712291
Red8012154-3965.sca,Red8012154-3965-20121127-15:00:00-8103,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.734354
Red8012154-3966.sca,Red8012154-3966-20121127-15:00:17-8105,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.761914
Red8012154-3967.sca,Red8012154-3967-20121127-15:00:58-8107,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.735668
Red8012154-3968.sca,Red8012154-3968-20121127-15:01:22-8109,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.862536
Red8012154-3969.sca,Red8012154-3969-20121127-15:02:26-8113,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.84439
Red8012154-397.sca,Red8012154-397-20121126-22:23:20-11714,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-3970.sca,Red8012154-3970-20121127-15:02:42-8115,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.732607
Red8012154-3971.sca,Red8012154-3971-20121127-15:03:24-8116,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.884388
Red8012154-3972.sca,Red8012154-3972-20121127-15:03:47-8118,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.828862
Red8012154-3973.sca,Red8012154-3973-20121127-15:05:03-8120,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.815796
Red8012154-3974.sca,Red8012154-3974-20121127-15:05:13-8122,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.800392
Red8012154-3975.sca,Red8012154-3975-20121127-15:05:56-8123,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.737769
Red8012154-3976.sca,Red8012154-3976-20121127-15:06:14-8125,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.833824
Red8012154-3977.sca,Red8012154-3977-20121127-15:07:28-8128,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.875147
Red8012154-3978.sca,Red8012154-3978-20121127-15:07:44-8130,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.794878
Red8012154-3979.sca,Red8012154-3979-20121127-15:08:26-8132,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.769283
Red8012154-398.sca,Red8012154-398-20121126-22:23:25-11718,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.933712
Red8012154-3980.sca,Red8012154-3980-20121127-15:08:50-8134,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.856354
Red8012154-3981.sca,Red8012154-3981-20121127-15:09:55-8136,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.752285
Red8012154-3982.sca,Red8012154-3982-20121127-15:10:15-8138,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.936275
Red8012154-3983.sca,Red8012154-3983-20121127-15:10:54-8140,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.752512
Red8012154-3984.sca,Red8012154-3984-20121127-15:11:18-8142,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.810907
Red8012154-3985.sca,Red8012154-3985-20121127-15:12:25-8145,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.885734
Red8012154-3986.sca,Red8012154-3986-20121127-15:12:39-8147,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.724113
Red8012154-3987.sca,Red8012154-3987-20121127-15:13:23-8148,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.885185
Red8012154-3988.sca,Red8012154-3988-20121127-15:13:49-8150,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.715077
Red8012154-3989.sca,Red8012154-3989-20121127-15:14:40-8152,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.819128
Red8012154-399.sca,Red8012154-399-20121126-22:23:27-11722,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.944444
Red8012154-3990.sca,Red8012154-3990-20121127-15:15:11-8154,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.712834
Red8012154-3991.sca,Red8012154-3991-20121127-15:15:52-8156,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.798077
Red8012154-3992.sca,Red8012154-3992-20121127-15:16:12-8158,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.69087
Red8012154-3993.sca,Red8012154-3993-20121127-15:17:06-8164,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.74514
Red8012154-3994.sca,Red8012154-3994-20121127-15:17:41-8166,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.769768
Red8012154-3995.sca,Red8012154-3995-20121127-15:18:16-8168,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.801931
Red8012154-3996.sca,Red8012154-3996-20121127-15:19:01-8170,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.755172
Red8012154-3997.sca,Red8012154-3997-20121127-15:19:37-8172,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.777932
Red8012154-3998.sca,Red8012154-3998-20121127-15:20:16-8174,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.776143
Red8012154-3999.sca,Red8012154-3999-20121127-15:20:47-8176,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.821752
Red8012154-4.sca,Red8012154-4-20121126-21:55:44-10259,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-40.sca,Red8012154-40-20121126-21:58:44-10425,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-400.sca,Red8012154-400-20121126-22:23:32-11726,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9625
Red8012154-401.sca,Red8012154-401-20121126-22:23:35-11727,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-402.sca,Red8012154-402-20121126-22:23:41-11734,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.985294
Red8012154-403.sca,Red8012154-403-20121126-22:23:42-11735,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-404.sca,Red8012154-404-20121126-22:23:49-11739,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-405.sca,Red8012154-405-20121126-22:23:49-11740,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-406.sca,Red8012154-406-20121126-22:23:57-11747,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.953922
Red8012154-407.sca,Red8012154-407-20121126-22:23:57-11748,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-408.sca,Red8012154-408-20121126-22:24:03-11752,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.954545
Red8012154-409.sca,Red8012154-409-20121126-22:24:06-11756,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-41.sca,Red8012154-41-20121126-21:58:49-10429,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.962437
Red8012154-410.sca,Red8012154-410-20121126-22:24:12-11760,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.964286
Red8012154-411.sca,Red8012154-411-20121126-22:24:13-11762,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.943681
Red8012154-412.sca,Red8012154-412-20121126-22:24:21-11769,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-413.sca,Red8012154-413-20121126-22:24:22-11770,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-414.sca,Red8012154-414-20121126-22:24:29-11774,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-415.sca,Red8012154-415-20121126-22:24:31-11778,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9875
Red8012154-416.sca,Red8012154-416-20121126-22:24:36-11782,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.982143
Red8012154-417.sca,Red8012154-417-20121126-22:24:40-11787,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.986842
Red8012154-418.sca,Red8012154-418-20121126-22:24:45-11791,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.962912
Red8012154-419.sca,Red8012154-419-20121126-22:24:49-11792,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-42.sca,Red8012154-42-20121126-21:58:53-10435,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.980769
Red8012154-420.sca,Red8012154-420-20121126-22:24:53-11796,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.966897
Red8012154-421.sca,Red8012154-421-20121126-22:24:57-11800,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.989583
Red8012154-422.sca,Red8012154-422-20121126-22:25:02-11804,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-423.sca,Red8012154-423-20121126-22:25:06-11808,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.957428
Red8012154-424.sca,Red8012154-424-20121126-22:25:10-11809,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.970588
Red8012154-425.sca,Red8012154-425-20121126-22:25:16-11816,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.8625
Red8012154-426.sca,Red8012154-426-20121126-22:25:20-11817,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.935606
Red8012154-427.sca,Red8012154-427-20121126-22:25:23-11821,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.980769
Red8012154-428.sca,Red8012154-428-20121126-22:25:28-11825,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-429.sca,Red8012154-429-20121126-22:25:31-11829,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.895833
Red8012154-43.sca,Red8012154-43-20121126-21:58:59-10439,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.935606
Red8012154-430.sca,Red8012154-430-20121126-22:25:36-11833,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.875
Red8012154-431.sca,Red8012154-431-20121126-22:25:38-11834,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.983333
Red8012154-432.sca,Red8012154-432-20121126-22:25:43-11838,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.988636
Red8012154-433.sca,Red8012154-433-20121126-22:25:46-11842,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-434.sca,Red8012154-434-20121126-22:25:52-11846,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.973684
Red8012154-435.sca,Red8012154-435-20121126-22:25:56-11850,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.970588
Red8012154-436.sca,Red8012154-436-20121126-22:26:00-11851,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.983333
Red8012154-437.sca,Red8012154-437-20121126-22:26:04-11855,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.964286
Red8012154-438.sca,Red8012154-438-20121126-22:26:08-11859,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.979167
Red8012154-439.sca,Red8012154-439-20121126-22:26:12-11863,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-44.sca,Red8012154-44-20121126-21:59:02-10445,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-440.sca,Red8012154-440-20121126-22:26:15-11864,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-441.sca,Red8012154-441-20121126-22:26:21-11871,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916667
Red8012154-442.sca,Red8012154-442-20121126-22:26:25-11872,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-443.sca,Red8012154-443-20121126-22:26:28-11876,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.947368
Red8012154-444.sca,Red8012154-444-20121126-22:26:32-11880,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916667
Red8012154-445.sca,Red8012154-445-20121126-22:26:37-11884,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.985294
Red8012154-446.sca,Red8012154-446-20121126-22:26:41-11888,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.980769
Red8012154-447.sca,Red8012154-447-20121126-22:26:46-11892,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.95
